True,0.373047466043805
True,0.425052535187805
True,0.5749106622825331
True,0.40161431144294785
True,0.42934410027828185
True,0.3540561685768402
True,0.33264278822384896
True,0.423489209087644
True,0.40805052565473765
True,0.4515003789397795
True,0.3585816758322297
True,0.39847122318821093
True,0.4383635968534671
True,0.3327371382001068
True,0.3156273167261736
True,0.4792006619831626
True,0.4725930439476378
True,0.4142243247267603
True,0.42914780226798943
True,0.39108150234765354
True,0.4523034654009892
True,0.5154553825910313
True,0.4299372187889902
True,0.3225607257176281
True,0.4213913984122971
True,0.3355966235148496
True,0.4617475117789374
True,0.4482360696654978
True,0.38066849000803593
True,0.3410418037613695
True,0.371120732159544
True,0.44087654591644315
True,0.3808523643498939
True,0.3219624151741366
True,0.4178440599203602
True,0.38143210536776173
True,0.3363263326976708
True,0.3345716641854838
True,0.45790953716921656
True,0.3387411004631245
True,0.4786122679752052
True,0.37477090782309713
True,0.3653419763342207
True,0.40144195169668284
True,0.35095226280116704
True,0.4873294204453902
True,0.4565040383702199
True,0.3701396546968098
True,0.39373729793871715
True,0.3783763818823542
True,0.5101966497411624
True,0.3314735185810608
True,0.45602384053741163
True,0.45002684012157207
True,0.5467171866107796
True,0.42574262869347074
True,0.4607890232484693
True,0.39017620275526216
True,0.36814056163268294
True,0.3710389878596032
True,0.4844597526055886
True,0.4563854301217731
True,0.3128704737657671
True,0.4478636299678775
True,0.38905254354807683
True,0.3669660525787766
True,0.3888278305168273
True,0.3861634113297081
True,0.35326933513876774
True,0.4859178246345347
True,0.47303113764314414
False,0.8777019760430945
True,0.4322373758093216
True,0.4103876021712637
True,0.3942330219669255
True,0.4372665050775507
True,0.39529683924908937
True,0.30506693878562985
True,0.3750751547149278
True,0.37978047612046556
True,0.38916969014427943
True,0.3995264189433333
True,0.3476730613379652
True,0.5194710047745015
True,0.4427257442582849
True,0.46404860344108995
True,0.35218258793303786
True,0.40867005068548007
True,0.42390452680561236
True,0.3394270035334403
True,0.44156947293153576
True,0.4875075794937092
True,0.36798420648114916
True,0.48827073179067776
True,0.3582206576974343
True,0.3857140465573253
True,0.45297396108039
True,0.3280210588432271
True,0.47721764594620786
True,0.3717772528251705
True,0.3973221464890363
True,0.44066906042924237
True,0.41904897589634627
True,0.40501755688288504
True,0.5318039951929665
True,0.3497207772259599
True,0.49671962443854
True,0.47697844413137486
True,0.4570425631146144
True,0.4422498471407836
True,0.3755989125026896
True,0.4538272327960817
True,0.4564967712768194
True,0.4249798134660237
True,0.41108749876064854
True,0.4104012923704067
True,0.4347285789885701
True,0.38476884807128336
True,0.3389935460012709
True,0.43258237628634133
True,0.46305900446191844
True,0.4346794199516728
True,0.4047010929068535
True,0.319841327439472
True,0.34794933718445276
True,0.3711210459727713
True,0.39072704746053766
True,0.40408080602158264
True,0.45655394306748043
True,0.4145498896282467
True,0.3886912540165905
True,0.3124154314134458
True,0.3601114795876224
True,0.2903432141052936
True,0.465558651664029
True,0.44027107630471574
True,0.36053580964119225
True,0.4025591759183832
True,0.4572370446963626
True,0.322755559635668
True,0.379859932369608
True,0.3568622082389191
True,0.4313178353280307
True,0.5219212828073759
True,0.3698450912309988
True,0.47802805757277284
True,0.4648341444329929
True,0.30969666590656336
True,0.3811771117384959
True,0.44261993105366215
True,0.3406908083954373
True,0.38095859668240345
True,0.33899603742265727
True,0.3745068631153467
True,0.38448648069714036
True,0.5553092374757015
True,0.3885448828898531
True,0.4351615360915445
True,0.3803407826702023
True,0.38727509523570103
True,0.36771459170192444
True,0.4194860810122195
True,0.36848417397292066
True,0.48570979099226
True,0.5118505673784932
True,0.4147319734897117
True,0.4870528929244016
True,0.5255280677123146
True,0.4199118994746245
True,0.5050426902650282
True,0.4565336303442632
True,0.4824720510109373
True,0.4033778945287445
True,0.3740322488465986
True,0.43150890557871385
True,0.40461325807975285
True,0.3316161026874599
True,0.3513912283454902
True,0.3381343507556586
True,0.411328737929382
True,0.41112584275980874
True,0.5653920381940022
True,0.36424190210345164
True,0.3785031461614402
True,0.3937357985670294
True,0.3952210472526835
True,0.3891493800317019
True,0.4584642817120881
True,0.3270501976462238
True,0.45449866653342624
True,0.4230307780997509
True,0.3979569819748425
True,0.38134947168524225
True,0.3778188294190305
True,0.4504468062161663
True,0.3770075491006151
True,0.37082357424952633
True,0.3623954953686179
True,0.3491786448424283
True,0.37944392801123233
True,0.3461896181570732
True,0.42741567267707475
True,0.4203400116426716
True,0.4418906293948208
True,0.4484533786302085
True,0.3341097499903279
True,0.3948743590029479
True,0.3568546403510202
True,0.38989592210435664
True,0.3796400685674387
True,0.402451769304076
True,0.4226853631095034
True,0.42584731862900366
True,0.4370410976858737
True,0.4279118053628617
True,0.40329578010189227
True,0.41642032527374323
True,0.4739501331281671
True,0.463305527366034
True,0.38033910465759335
True,0.437632467034975
True,0.41565633754228787
True,0.45136400607737415
True,0.2678865743874459
True,0.39227806796955816
True,0.5365164262143015
True,0.40374171786170887
True,0.3700238091593302
True,0.3560228020351309
True,0.39195368982813406
True,0.36164221071951
True,0.3647332846216731
True,0.3958363466685047
True,0.38525184662333056
True,0.46165311084137006
True,0.3772538950102675
True,0.36699489951622455
True,0.46505909827160946
True,0.4173308203370134
True,0.39647972137594656
True,0.4234897807112812
True,0.4745276726950688
True,0.4866190806172559
True,0.41354462057600855
True,0.39390993447194983
True,0.3737196739141002
True,0.462939309769179
True,0.4297580530355145
True,0.32380581062784203
True,0.3833267782751321
True,0.39061037636230284
True,0.40053505299001757
True,0.3234963129160079
True,0.34677497786137174
True,0.33089538383232514
True,0.412381169267954
True,0.4362631059037272
True,0.41055660014201134
True,0.5360086303632253
True,0.39584307703422345
True,0.450754808461739
True,0.3379979336980252
True,0.4162135805175514
True,0.3719107052360775
True,0.5247181767809798
True,0.4209545345828419
True,0.42980821000904706
True,0.4304881531278565
True,0.42482773163113835
True,0.36267223999123627
True,0.43456352933954767
True,0.47290390275323385
True,0.4126613226184437
